state,decision_id,decision,score,distinctive_max,distance_km,grid3_id,grid3_code,grid3_name,grid3_admin_path,hfr_id,hfr_code,hfr_name,hfr_admin_path,evidence,review_outcome,reviewer,reviewed_at,reason
Ondo,xwd:sha256:0953e84722360ebf81051752d29ff35b93f0160cafb6914a074b85e0b899ed53,match,0.9333,0.86,0.0,grid3:6e314c40-dff1-481a-90a6-cb4cf8bf92ca,,Igboolokun Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""Isalu Jigbokin""}",hfr:6e314c40-dff1-481a-90a6-cb4cf8bf92ca,6e314c40-dff1-481a-90a6-cb4cf8bf92ca,Igboolokun Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""ODSIDNE08""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:09a9b55b38bfdb352ebafb109d84f1d5c728601ce5c033bf51176455bb6c5863,match,0.7134,0.892,0.0,grid3:145071a0-3c52-4f72-b2e7-3aae03c671dc,28/11/1/1/1/0030,Motoro Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Ilaje"", ""settlement"": ""Mahin 2""}",hfr:145071a0-3c52-4f72-b2e7-3aae03c671dc,145071a0-3c52-4f72-b2e7-3aae03c671dc,Motoro Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ilaje"", ""settlement"": ""ODSIAE04""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.892, ""name_tftoken"": 0.448, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:09c34b822e1a65db9e41a1ce90939f165b011bc990f8bedaafda7af443510aa2,match,0.8833,1.0,0.0,grid3:1b33a5d2-a71f-4e79-b66e-a8ae5265259a,28/01/1/1/1/0032,Popoola Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ile-Oluji/Okeigbo"", ""settlement"": ""Oke-Igbo 2""}",hfr:1b33a5d2-a71f-4e79-b66e-a8ae5265259a,1b33a5d2-a71f-4e79-b66e-a8ae5265259a,Popoola Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ile Oluji/Okeigbo"", ""settlement"": ""ODSIOU08""}","{""admin_path"": 0.3, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0a3cc39aacc308d1c0b6f24fe6e43bf06411da04bb8e4d3e3f825d4eaa7077f5,match,0.7934,0.852,0.0,grid3:3a97c530-e47e-411e-953f-22450fcb8668,28/10/1/1/1/0012,Ibuji Comprehensive Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ifedore"", ""settlement"": ""Ero/Ibuji""}",hfr:3a97c530-e47e-411e-953f-22450fcb8668,3a97c530-e47e-411e-953f-22450fcb8668,Ibuji Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ifedore"", ""settlement"": ""ODSIDE01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.852, ""name_tftoken"": 0.728, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0a8fa4dc16f0ede34aa201d6f19510e1c8dac1a032825ee19d79d60501c3e8ea,match,0.9333,0.884,0.0,grid3:bcecef1a-b4b2-4b1f-b24f-4b4c0fd622ae,,Gods Mercy Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South West"", ""settlement"": ""Akungba 2""}",hfr:bcecef1a-b4b2-4b1f-b24f-4b4c0fd622ae,bcecef1a-b4b2-4b1f-b24f-4b4c0fd622ae,Gods Mercy Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South West"", ""settlement"": ""ODSASW03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_phrase"": ""gods mercy"", ""name_phrase_rarity"": 0.884, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0af790dac3a01436e1ef00c3b465db3d9b948746e02531bd62f01c04cf680646,match,0.8107,0.9,0.0,grid3:b1d06514-1196-48e3-854d-3dd2f732be9a,28/16/1/1/1/0039,Surulere Basic Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""Surulere""}",hfr:b1d06514-1196-48e3-854d-3dd2f732be9a,b1d06514-1196-48e3-854d-3dd2f732be9a,Surulere Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""ODSOWT11""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.943, ""name_tftoken"": 0.689, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:0b8d3f3b130ef0049eb350dc9d01f25b306f40f944a2ba1f53a3624c9b796501,match,0.841,0.942,0.16,grid3:234e8459-9a4d-4dcd-a6a1-4dd0559c933a,,Epinmi Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South East"", ""settlement"": ""Epinmi 1""}",hfr:d6a4ab17-9fa3-4137-9cd2-79ad365372b7,d6a4ab17-9fa3-4137-9cd2-79ad365372b7,Epinmi 2 Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South East"", ""settlement"": ""ODSASE01""}","{""admin_path"": 0.6, ""distance_km"": 0.16, ""geo"": 0.947, ""name"": 0.963, ""name_tftoken"": 0.786, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0b9126258838e714165b90fb8a7e5c4f97a40710228a513be876b0235b9ef412,match,0.7118,0.892,0.0,grid3:07fb67f0-89cc-4af5-aa4c-685fe24e4baf,28/09/1/1/1/0033,Apefon Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""Isalu Ehinpeti""}",hfr:07fb67f0-89cc-4af5-aa4c-685fe24e4baf,07fb67f0-89cc-4af5-aa4c-685fe24e4baf,Apefon Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""ODSIDNE07""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.892, ""name_tftoken"": 0.443, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:0b93ac56f21bda99b90d49208f70967afd13763f2ba6b2a1ff884fd3390e4c25,match,0.7071,0.843,0.0,grid3:ce2c5f62-56b7-4ad3-a6c2-5a06a884e9a5,28/05/1/1/1/0013,Ejidu Health Post,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""Odo-Irun/Oyinmo""}",hfr:ce2c5f62-56b7-4ad3-a6c2-5a06a884e9a5,ce2c5f62-56b7-4ad3-a6c2-5a06a884e9a5,Ejidu Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""ODSANW07""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.843, ""name_tftoken"": 0.478, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:0be857eaa958626f8c4cd2406d2ba21eef5110b4ad3cea03c57f85e5f163093c,match,0.7067,0.86,0.0,grid3:d66dac91-1950-45b2-ab34-9dd9c1e5e952,28/12/1/1/1/0003,Atoranse Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Irele"", ""settlement"": ""Irele 4""}",hfr:d66dac91-1950-45b2-ab34-9dd9c1e5e952,d66dac91-1950-45b2-ab34-9dd9c1e5e952,Atoranse Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Irele"", ""settlement"": ""ODSIRL07""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.9, ""name_tftoken"": 0.42, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:0c4c4efa0263e41e00a033ef5cbd0b203a0b4c9803ab9d3bf0ad6e80c2b64fc8,match,0.8441,0.97,0.0,grid3:d2ded6ba-9298-470d-bc75-e16ce022f522,,Maroko Maternity Primary Health Centre,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""Maroko""}",hfr:d2ded6ba-9298-470d-bc75-e16ce022f522,d2ded6ba-9298-470d-bc75-e16ce022f522,Maroko Maternity Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""ODSOWT07""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.995, ""name_tftoken"": 0.738, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0d0de4e90786c6ac1a861a29e3a4a47da816eba02f646add187836afea780563,match,0.7894,0.906,0.0,grid3:06e60495-57e2-4010-b5a9-69190c5f0ad3,28/10/1/1/1/0009,Ipogun Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ifedore"", ""settlement"": ""Ipogun/Ibule""}",hfr:06e60495-57e2-4010-b5a9-69190c5f0ad3,06e60495-57e2-4010-b5a9-69190c5f0ad3,Ipogun Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ifedore"", ""settlement"": ""ODSIDE09""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.906, ""name_tftoken"": 0.662, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0d41fd9c1029c664b82f3d8f78bdb4a1c069960e81463698566ad255bd448b4f,match,0.7661,0.86,0.0,grid3:bceb5080-e147-4b3b-8975-ab69f43bbfd4,28/05/1/1/2/0004,Aridek Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""Arigidi 2""}",hfr:bceb5080-e147-4b3b-8975-ab69f43bbfd4,bceb5080-e147-4b3b-8975-ab69f43bbfd4,Aridek Clinic Arigidi,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""ODSANW04""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.924, ""name_tftoken"": 0.574, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0d94436cf8aebf2b8dbbed36ad5322e70840c914ed745dabbbb724a5cd0045f1,match,0.7057,0.869,1.07,grid3:aeb89a63-8cac-462a-940b-e7ba49bf9bef,28/14/1/1/1/0013,Igbotako Comprehensive Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""Ereekiti / Ijuodo""}",hfr:3a1e85cc-e955-4318-b56c-60e3f548c157,3a1e85cc-e955-4318-b56c-60e3f548c157,Igbotako Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""ODSPUP02""}","{""admin_path"": 0.6, ""distance_km"": 1.07, ""geo"": 0.699, ""name"": 0.869, ""name_tftoken"": 0.599, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0dcd29abf87d0a862f0c7974ce001ad47c98f5104c023976e231a7701aed8602,match,0.7215,0.871,0.87,grid3:2f55fe12-a29d-4c11-9e67-0c1c1bc26007,28/14/1/1/1/0020,Ilutitun Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""Ilutitun 1""}",hfr:2b3182b0-a9b0-46d5-be68-f74841863da5,2b3182b0-a9b0-46d5-be68-f74841863da5,Ilutitun Comprehensive Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""ODSPUP07""}","{""admin_path"": 0.6, ""distance_km"": 0.87, ""geo"": 0.748, ""name"": 0.871, ""name_tftoken"": 0.62, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0dda3339ecfe1288c5df4055a583856e025770858bfcfc16fb618b7f4556b75a,match,0.7058,0.772,0.0,grid3:012090ae-a736-4587-84f8-fa1a03dccbb4,28/18/1/2/2/0002,St David Hospital,"{""admin1"": ""Ondo"", ""admin2"": ""Owo"", ""settlement"": ""Isaipen""}",hfr:012090ae-a736-4587-84f8-fa1a03dccbb4,012090ae-a736-4587-84f8-fa1a03dccbb4,St Davids Hospital,"{""admin1"": ""Ondo"", ""admin2"": ""Owo"", ""settlement"": ""ODSOWO02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.971, ""name_tftoken"": 0.346, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0e7783e48bdcb636089c658133b5b177b54b1bac877b12af0c7176b52739622c,match,0.9333,1.0,0.0,grid3:a4ed627d-7edc-4327-b5c6-3972cff8e633,,Powa Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure South"", ""settlement"": ""Ilisa""}",hfr:a4ed627d-7edc-4327-b5c6-3972cff8e633,a4ed627d-7edc-4327-b5c6-3972cff8e633,Powa Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure South"", ""settlement"": ""ODSAKS05""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0ef38ec637fed7b7003757ef795436b517fd8c8c768750afd1befff3dd2a867a,match,0.9333,0.86,0.0,grid3:9a1d66cd-8a70-4bf2-8614-199fcf3d25df,,Oke Egwure Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""Igbindo""}",hfr:9a1d66cd-8a70-4bf2-8614-199fcf3d25df,9a1d66cd-8a70-4bf2-8614-199fcf3d25df,Oke Egwure Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ondo West"", ""settlement"": ""ODSOWT01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0f23425a05f77fab145ed502a1c451c3c098ebad75ecc032ab606b2bd71cf009,match,0.7282,0.826,2.48,grid3:701962cc-47a3-44d2-9039-0b95884dea10,,Oke Iju Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure North"", ""settlement"": ""Moferere""}",hfr:736fcbbe-77b5-4ba8-a39e-ccda4f40772d,736fcbbe-77b5-4ba8-a39e-ccda4f40772d,Iju Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure North"", ""settlement"": ""ODSAKN01""}","{""admin_path"": 0.6, ""distance_km"": 2.48, ""geo"": 0.438, ""name"": 0.92, ""name_tftoken"": 0.746, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0f4977864d5805b64e6be3bbf333928a30eeeb4eec2e99f8cc686ab48fd8068e,match,0.9333,0.892,0.0,grid3:4bdf98da-d8a1-451d-9395-66d4c1ca2be7,,Idanre Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""Idale/Logbosere""}",hfr:4bdf98da-d8a1-451d-9395-66d4c1ca2be7,4bdf98da-d8a1-451d-9395-66d4c1ca2be7,Idanre Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""ODSIDNE04""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0fbf52b7c128ef90f50c150aa89490ed0a95401990d537f3031e50815ede4bd2,match,0.8116,0.941,0.0,grid3:b1d7e018-ceea-48e6-a43f-b91f29fab576,28/05/1/1/1/0005,Arigidi Basic Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""Arigidi 1""}",hfr:b1d7e018-ceea-48e6-a43f-b91f29fab576,b1d7e018-ceea-48e6-a43f-b91f29fab576,Arigidi Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko North West"", ""settlement"": ""ODSANW03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.941, ""name_phrase"": ""arigidi basic"", ""name_phrase_rarity"": 0.945, ""name_tftoken"": 0.694, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:10967ff47ff88730cbe606dbaa1cc34c6b84c40b34ec22912c27c9db7343425c,match,0.81,0.943,0.0,grid3:d777f3a5-0b1f-417c-962a-be4d3fa0af66,28/18/1/1/1/0030,Isuada Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Owo"", ""settlement"": ""Idasen""}",hfr:d777f3a5-0b1f-417c-962a-be4d3fa0af66,d777f3a5-0b1f-417c-962a-be4d3fa0af66,Isuada Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Owo"", ""settlement"": ""ODSOWO03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.943, ""name_tftoken"": 0.687, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:10a97348a71c1b769963c2f5f6317bc741112e533146c57da4b5e3a19842bd33,match,0.9333,0.965,0.0,grid3:eb908024-edc0-43fe-bbd1-848e525596ef,,Erinje Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""Okitipupai 2""}",hfr:eb908024-edc0-43fe-bbd1-848e525596ef,eb908024-edc0-43fe-bbd1-848e525596ef,Erinje Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""ODSPUP13""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:001f789e4286ad751d5d580715175ac8c92e0a20d1585d1643b9f542185bc738,review,0.6178,0.852,4.64,grid3:d6a4ab17-9fa3-4137-9cd2-79ad365372b7,,Epinmi 2 Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South East"", ""settlement"": ""Epinmi 1""}",hfr:bd86e4a1-7f85-4b4b-bf22-145a92fb5561,bd86e4a1-7f85-4b4b-bf22-145a92fb5561,Emurin Epinmi Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akoko South East"", ""settlement"": ""ODSASE04""}","{""admin_path"": 0.6, ""distance_km"": 4.64, ""geo"": 0.213, ""name"": 0.852, ""name_tftoken"": 0.595, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:007aaef74bb365d6f64c9d34c0919a18275e55fc9a475872236cf5327ffa727b,review,0.6688,0.845,0.0,grid3:24d41676-48a1-46a4-b3c7-35b432aae40e,28/14/1/1/1/0031,Ayadi Health Post,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""Erinje""}",hfr:24d41676-48a1-46a4-b3c7-35b432aae40e,24d41676-48a1-46a4-b3c7-35b432aae40e,Ayadi Holo Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""ODSPUP03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.845, ""name_tftoken"": 0.361, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:0088bdf60efe11c9c37b4c4bd6a40b48f08720b79816a7addb1bda28c43cfbba,review,0.5686,0.826,1.26,grid3:8e2f07fb-1d52-46b2-bf17-4c5f9d4e58ae,,Aratudin Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ile-Oluji/Okeigbo"", ""settlement"": ""Ile-Oluji 1""}",hfr:9fcefd70-4593-4f00-a3a3-59256488cd02,9fcefd70-4593-4f00-a3a3-59256488cd02,Akinjagunla Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ile Oluji/Okeigbo"", ""settlement"": ""ODSIOU01""}","{""admin_path"": 0.3, ""distance_km"": 1.26, ""geo"": 0.656, ""name"": 0.826, ""name_tftoken"": 0.402, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:008b61bd7b5ff409bb327ccf1be989267c3296cbc4759a45f2b52ebc9340ebf2,review,0.6395,0.788,0.0,grid3:d296ae89-fcb1-4316-869b-e28749972466,28/07/1/1/1/0006,Ar 32 Arttillary Medical Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure South"", ""settlement"": ""Aponmu""}",hfr:d296ae89-fcb1-4316-869b-e28749972466,d296ae89-fcb1-4316-869b-e28749972466,32 Artillery Brigade Medical Center,"{""admin1"": ""Ondo"", ""admin2"": ""Akure South"", ""settlement"": ""ODSAKS02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.788, ""name_tftoken"": 0.331, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:009a298f6c8a431aa379c270b3f8962e4cb0a66d509d35dc004133e6ff16cbe6,review,0.633,0.83,1.73,grid3:8302d38e-1abf-47ea-a6c8-33a9472d7c0b,,Ore Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""Owena/Aponmu""}",hfr:31fef548-6acf-44ff-b25b-5428dd906a43,31fef548-6acf-44ff-b25b-5428dd906a43,Owena Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Idanre"", ""settlement"": ""ODSIDNE10""}","{""admin_path"": 0.6, ""distance_km"": 1.73, ""geo"": 0.561, ""name"": 0.917, ""name_tftoken"": 0.402, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:00a172b6bcaa437cf7f620cf9f2079640520224eb95d72780cd821d4a1b7f053,review,0.6415,0.848,1.17,grid3:cdd7913a-4b01-4805-a58d-4d45abc2f512,28/12/1/1/1/0001,Ajagba Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Irele"", ""settlement"": ""Ajagba 1""}",hfr:bf4288f3-697f-4f2e-8a61-033bbe995817,bf4288f3-697f-4f2e-8a61-033bbe995817,Ode Ajagba Model Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ese Odo"", ""settlement"": ""ODSESO04""}","{""admin_path"": 0.3, ""distance_km"": 1.17, ""geo"": 0.677, ""name"": 0.848, ""name_tftoken"": 0.588, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:00b2dc5141ed8a41bb567d4044f6b4f68a77f6706620e902ab6e2877aefba62e,review,0.57,0.86,3.71,grid3:a8811754-3308-4bd1-8b6e-fe990393d466,28/12/1/1/1/0019,Lekon Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Irele"", ""settlement"": ""Irele 3""}",hfr:760099e9-79ab-4837-b32f-8017f0e180c0,760099e9-79ab-4837-b32f-8017f0e180c0,Lokaka Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Irele"", ""settlement"": ""ODSIRL08""}","{""admin_path"": 0.6, ""distance_km"": 3.71, ""geo"": 0.29, ""name"": 0.863, ""name_tftoken"": 0.402, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:00e0518d4b4a9821ff5915ac1dd0d22f02c340bc1fb0a7245e0bd5665ef7e658,review,0.7167,0.933,41.94,grid3:bef60097-07cf-4755-bc43-24ee69faf6c9,,Shekinah Hospital,"{""admin1"": ""Ondo"", ""admin2"": ""Owo"", ""settlement"": ""Ijebu 1""}",hfr:9a238f12-97ac-4da7-b166-7d0e0418d5a5,9a238f12-97ac-4da7-b166-7d0e0418d5a5,Shekinah Hospital,"{""admin1"": ""Ondo"", ""admin2"": ""Akure North"", ""settlement"": ""ODSAKN06""}","{""admin_path"": 0.3, ""distance_km"": 41.94, ""geo"": 0.0, ""geo_conflict_km"": 41.94, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:0136a51a6d24d3015ab22be10a73c7e88a4ea1518ffff925b337ebd4b1edd746,review,0.6236,0.846,1.29,grid3:1e339409-2d2e-493b-b764-2f470577f328,28/17/1/1/1/0012,Obanigba Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ose"", ""settlement"": ""Ifon 2""}",hfr:e5146243-bdcb-4220-be99-3a8e3ed6de50,e5146243-bdcb-4220-be99-3a8e3ed6de50,Ifon Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ose"", ""settlement"": ""ODSOSE06""}","{""admin_path"": 0.6, ""distance_km"": 1.29, ""geo"": 0.651, ""name"": 0.846, ""name_tftoken"": 0.399, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:014666709b80bd39e07c0cccb48c02f499dd9ff148f41bfa49fe5a07f93c657b,review,0.642,0.825,0.35,grid3:18750a5b-3e2a-4cb8-a5e9-7c837baf9f1f,28/14/1/1/1/0032,Igbotako 2 Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""Igbotako 2""}",hfr:aeb89a63-8cac-462a-940b-e7ba49bf9bef,aeb89a63-8cac-462a-940b-e7ba49bf9bef,Igbotako Comprehensive Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Okitipupa"", ""settlement"": ""ODSPUP02""}","{""admin_path"": 0.6, ""distance_km"": 0.35, ""geo"": 0.889, ""name"": 0.825, ""name_tftoken"": 0.356, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:01845429a419178a283e52ab28a889212be25e7b1993d9b9a59d20766a0aac13,review,0.5788,0.815,70.08,grid3:d8b0bec5-0246-460b-a73f-81eac4e1c79b,28/13/1/1/1/0024,Kajola Express Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Odigbo"", ""settlement"": ""Oniparaga""}",hfr:959a0257-519c-498b-91b6-e0e0432d9e5d,959a0257-519c-498b-91b6-e0e0432d9e5d,Kajola Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Ifedore"", ""settlement"": ""ODSIDE06""}","{""admin_path"": 0.3, ""distance_km"": 70.08, ""geo"": 0.0, ""geo_conflict_km"": 70.08, ""name"": 0.884, ""name_tftoken"": 0.703, ""name_type"": 1.0}",,,,
Ondo,xwd:sha256:019eb5b0131dd95b0a1141e19c0c3ac3e6d2ba2e4bfc9292f79390b09e98fa19,review,0.6076,0.835,2.07,grid3:7e31e0f0-36d7-4a2b-9619-565eb8be2634,28/13/1/1/1/0047,Ajue Main Town Primary Health Clinic,"{""admin1"": ""Ondo"", ""admin2"": ""Odigbo"", ""settlement"": ""Ajue""}",hfr:e57d72b7-0fce-46de-b734-a05ebb099387,e57d72b7-0fce-46de-b734-a05ebb099387,Ajue Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Odigbo"", ""settlement"": ""ODSODI04""}","{""admin_path"": 0.6, ""distance_km"": 2.07, ""geo"": 0.501, ""name"": 0.835, ""name_tftoken"": 0.437, ""name_type"": 0.0}",,,,
Ondo,xwd:sha256:01d5b68df3038c5a3727f280d733eb50400521749686e17409b9b1b6e5777853,review,0.6526,0.919,5.49,grid3:c6584ce5-2bc8-4694-85db-37ff3237bd1b,28/13/1/1/1/0029,Mulekangbo Basic Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Odigbo"", ""settlement"": ""Agbabu""}",hfr:73a7e6ba-22e6-4816-933d-652826ead8d1,73a7e6ba-22e6-4816-933d-652826ead8d1,Mulekangbo Primary Health Center,"{""admin1"": ""Ondo"", ""admin2"": ""Odigbo"", ""settlement"": ""ODSODI02""}","{""admin_path"": 0.6, ""distance_km"": 5.49, ""geo"": 0.16, ""name"": 0.919, ""name_tftoken"": 0.659, ""name_type"": 1.0}",,,,
